city,state_id,county_name,lat,lng,population
Palm Coast,FL,Flagler,29.5389,-81.2457,94362
Slidell,LA,St. Tammany,30.2887,-89.7828,94220
San Marcos,CA,San Diego,33.1350,-117.1743,94078
Livonia,MI,Wayne,42.3972,-83.3733,94058
Santa Fe,NM,Santa Fe,35.6619,-105.9819,94032
Plantation,FL,Broward,26.1259,-80.2617,94002
Atascocita,TX,Harris,29.9777,-95.1953,93926
Fall River,MA,Bristol,41.7136,-71.1015,93764
Compton,CA,Los Angeles,33.8930,-118.2274,93525
Carson,CA,Los Angeles,33.8374,-118.2559,93523
La Crosse,WI,La Crosse,43.8241,-91.2268,93163
Missoula,MT,Missoula,46.8751,-114.0214,92942
O'Fallon,MO,St. Charles,38.7850,-90.7175,92697
Mount Pleasant,SC,Charleston,32.8537,-79.8203,92662
Roswell,GA,Fulton,34.0391,-84.3513,92577
Hoover,AL,Jefferson,33.3763,-86.8068,92401
Florence,SC,Florence,34.1780,-79.7898,92315
Williamsburg,VA,Williamsburg,37.2693,-76.7076,91935
South Gate,CA,Los Angeles,33.9447,-118.1926,91836
Chino,CA,San Bernardino,33.9836,-117.6654,91775
Fort Myers,FL,Lee,26.6194,-81.8302,91730
Kirkland,WA,King,47.6970,-122.2057,91614
Santa Monica,CA,Los Angeles,34.0235,-118.4810,91535
Vineland,NJ,Cumberland,39.4653,-74.9981,91393
Norwalk,CT,Western Connecticut,41.1144,-73.4215,91375
Alafaya,FL,Orange,28.5280,-81.1868,90874
Lawton,OK,Comanche,34.6175,-98.4202,90662
Avondale,AZ,Maricopa,33.3873,-112.3235,90644
Germantown,MD,Montgomery,39.1755,-77.2643,90521
Rapid City,SD,Pennington,44.0716,-103.2204,90421
Westminster,CA,Orange,33.7523,-117.9938,90147
Clifton,NJ,Passaic,40.8630,-74.1575,89247
Waukegan,IL,Lake,42.3698,-87.8716,88919
Bloomington,MN,Hennepin,44.8306,-93.3151,88838
Mayagüez,PR,Mayagüez,18.2003,-67.1397,88722
San Leandro,CA,Alameda,37.7074,-122.1599,88531
Newton,MA,Middlesex,42.3316,-71.2085,88504
Joplin,MO,Jasper,37.0757,-94.5018,88490
Lawrence,MA,Essex,42.7002,-71.1626,88297
Springdale,AR,Washington,36.1901,-94.1574,87388
Troy,MI,Oakland,42.5817,-83.1457,87307
Citrus Heights,CA,Sacramento,38.6948,-121.2880,87036
Deerfield Beach,FL,Broward,26.3050,-80.1277,86742
Town 'n' Country,FL,Hillsborough,28.0106,-82.5763,86544
Winchester,VA,Winchester,39.1735,-78.1746,86501
Mission,TX,Hidalgo,26.2039,-98.3256,86234
Bryan,TX,Brazos,30.6650,-96.3807,86169
Hawthorne,CA,Los Angeles,33.9147,-118.3476,85933
Whittier,CA,Los Angeles,33.9678,-118.0188,85925
Livermore,CA,Alameda,37.6868,-121.7607,85870
Lake Forest,CA,Orange,33.6605,-117.6714,85846
San Ramon,CA,Contra Costa,37.7624,-121.9365,85734
Melbourne,FL,Brevard,28.1086,-80.6627,85718
Franklin,TN,Williamson,35.9200,-86.8516,85575
Auburn,WA,King,47.3039,-122.2108,85455
Port Huron,MI,St. Clair,42.9821,-82.4388,85051
Decatur,IL,Macon,39.8557,-88.9342,84629
Baytown,TX,Harris,29.7587,-94.9671,84538
Brooklyn Park,MN,Hennepin,45.1112,-93.3505,84349
Springfield,OH,Clark,39.9300,-83.7959,84309
Newport Beach,CA,Orange,33.6151,-117.8668,84304
Westland,MI,Wayne,42.3192,-83.3805,84155
Newark,OH,Licking,40.0706,-82.4250,83890
Muncie,IN,Delaware,40.1989,-85.3950,83477
Farmington Hills,MI,Oakland,42.4860,-83.3771,83316
Cicero,IL,Cook,41.8445,-87.7593,83223
Buena Park,CA,Orange,33.8572,-118.0046,83052
Warwick,RI,Kent,41.7062,-71.4334,82871
Hattiesburg,MS,Forrest,31.3074,-89.3170,82730
Cranston,RI,Providence,41.7658,-71.4858,82632
Albany,GA,Dougherty,31.5776,-84.1762,82612
Layton,UT,Davis,41.0770,-111.9620,82512
Madera,CA,Madera,36.9630,-120.0778,82510
Largo,FL,Pinellas,27.9088,-82.7712,82506
Redwood City,CA,San Mateo,37.5025,-122.2253,82423
Mountain View,CA,Santa Clara,37.4001,-122.0796,82363
Pine Hills,FL,Orange,28.5818,-81.4692,82264
Folsom,CA,Sacramento,38.6668,-121.1422,82140
Silver Spring,MD,Montgomery,39.0028,-77.0207,82129
Johns Creek,GA,Fulton,34.0333,-84.2027,82115
The Villages,FL,Sumter,28.9034,-81.9887,82108
Owensboro,KY,Daviess,37.7575,-87.1172,81734
Napa,CA,Napa,38.2975,-122.3010,81643
New Rochelle,NY,Westchester,40.9304,-73.7836,81591
Alhambra,CA,Los Angeles,34.0840,-118.1355,81483
Cheyenne,WY,Laramie,41.1350,-104.7902,81378
Miami Beach,FL,Miami-Dade,25.8171,-80.1396,81319
Wenatchee,WA,Chelan,47.4360,-120.3295,81106
Jackson,MI,Jackson,42.2431,-84.4038,81058
Lehi,UT,Utah,40.4136,-111.8725,81039
Anderson,IN,Madison,40.0891,-85.6892,80820
Homestead,FL,Miami-Dade,25.4665,-80.4472,80725
Florence,AL,Lauderdale,34.8303,-87.6655,80720
Rancho Cordova,CA,Sacramento,38.5737,-121.2527,80656
Morgantown,WV,Monongalia,39.6383,-79.9464,80626
Boynton Beach,FL,Palm Beach,26.5281,-80.0811,80601
Somerville,MA,Middlesex,42.3908,-71.1014,80549
North Port,FL,Sarasota,27.0576,-82.1977,80512
Lakewood,CA,Los Angeles,33.8471,-118.1222,80510
Salisbury,MD,Wicomico,38.3756,-75.5865,80352
South Jordan,UT,Salt Lake,40.5570,-111.9784,80331
Parma,OH,Cuyahoga,41.3843,-81.7286,80131
Pharr,TX,Hidalgo,26.1685,-98.1904,79809
State College,PA,Centre,40.7909,-77.8567,79803
Plymouth,MN,Hennepin,45.0225,-93.4617,79526
Turlock,CA,Stanislaus,37.5053,-120.8588,79394
Davis,CA,Yolo,38.5553,-121.7370,79355
Perris,CA,Riverside,33.7898,-117.2233,79349
Jonesboro,AR,Craighead,35.8212,-90.6791,79187
Tustin,CA,Orange,33.7311,-117.8107,79035
Terre Haute,IN,Vigo,39.4660,-87.3751,78940
Upland,CA,San Bernardino,34.1178,-117.6604,78940
Georgetown,TX,Williamson,30.6660,-97.6966,78803
Texarkana,TX,Bowie,33.4500,-94.0847,78541
Kendall,FL,Miami-Dade,25.6697,-80.3556,78527
Pasco,WA,Franklin,46.2506,-119.1305,78446
Milpitas,CA,Santa Clara,37.4336,-121.8921,78216
Carmichael,CA,Sacramento,38.6318,-121.3263,78070
Chino Hills,CA,San Bernardino,33.9508,-117.7254,78024
Flower Mound,TX,Denton,33.0343,-97.1146,77886
Flagstaff,AZ,Coconino,35.1872,-111.6194,77868
Alton,IL,Madison,38.9037,-90.1520,77583
Pleasanton,CA,Alameda,37.6663,-121.8805,77500
Cedar Park,TX,Williamson,30.5105,-97.8197,77474
Bellflower,CA,Los Angeles,33.8880,-118.1271,77396
Loveland,CO,Larimer,40.4166,-105.0623,77350
Mansfield,OH,Richland,40.7656,-82.5275,77137
Hammond,IN,Lake,41.6168,-87.4909,77098
Bethlehem,PA,Northampton,40.6266,-75.3679,77069
Woodbury,MN,Washington,44.9057,-92.9230,76945
Alameda,CA,Alameda,37.7668,-122.2670,76876
Wyoming,MI,Kent,42.8908,-85.7066,76865
Schaumburg,IL,Cook,42.0308,-88.0838,76780
Castle Rock,CO,Douglas,39.3763,-104.8535,76614
Evanston,IL,Cook,42.0464,-87.6943,76552
Doral,FL,Miami-Dade,25.8152,-80.3565,76490
St. Joseph,MO,Buchanan,39.7598,-94.8210,76484
Valdosta,GA,Lowndes,30.8502,-83.2788,76393
Wausau,WI,Marathon,44.9620,-89.6459,76386
Pocatello,ID,Bannock,42.8724,-112.4647,76370
Elizabethtown,KY,Hardin,37.7031,-85.8773,76363
Anniston,AL,Calhoun,33.6712,-85.8135,76228
Arlington Heights,IL,Cook,42.0955,-87.9826,76220
Rochester Hills,MI,Oakland,42.6645,-83.1563,76086
Southfield,MI,Oakland,42.4765,-83.2605,76025
Daytona Beach,FL,Volusia,29.1995,-81.0982,75924
Pittsburg,CA,Contra Costa,38.0182,-121.8965,75868
Oshkosh,WI,Winnebago,44.0227,-88.5619,75850
Redmond,WA,King,47.6763,-122.1169,75721
Saratoga Springs,NY,Saratoga,43.0674,-73.7775,75599
Apple Valley,CA,San Bernardino,34.5352,-117.2109,75478
Mansfield,TX,Tarrant,32.5690,-97.1213,75398
Pawtucket,RI,Providence,41.8744,-71.3743,75280
Missouri City,TX,Fort Bend,29.5630,-95.5365,75234
Broomfield,CO,Broomfield,39.9542,-105.0526,75110
Janesville,WI,Rock,42.6854,-89.0135,74640
San Marcos,TX,Hays,29.8734,-97.9356,74469
Camarillo,CA,Ventura,34.2230,-119.0321,74210
Jackson,TN,Madison,35.6538,-88.8354,74049
Dothan,AL,Houston,31.2336,-85.4070,74002
Sherman,TX,Grayson,33.6273,-96.6221,73984
Lauderhill,FL,Broward,26.1605,-80.2241,73961
Harrisonburg,VA,Harrisonburg,38.4362,-78.8735,73926
Bolingbrook,IL,Will,41.6901,-88.1021,73813
Ellicott City,MD,Howard,39.2774,-76.8345,73737
Alexandria,LA,Rapides,31.2923,-92.4702,73457
Battle Creek,MI,Calhoun,42.2985,-85.2296,73448
New Britain,CT,Capitol,41.6759,-72.7862,73301
Sheboygan,WI,Sheboygan,43.7403,-87.7316,73268
Brunswick,GA,Glynn,31.1449,-81.4746,73159
Altoona,PA,Blair,40.5082,-78.4007,73070
Lodi,CA,San Joaquin,38.1218,-121.2932,72996
Redlands,CA,San Bernardino,34.0512,-117.1712,72985
Caguas,PR,Caguas,18.2319,-66.0388,72862
Dale City,VA,Prince William,38.6473,-77.3459,72793
Glen Burnie,MD,Anne Arundel,39.1560,-76.6071,72772
Mount Vernon,NY,Westchester,40.9136,-73.8291,72528
Lakeville,MN,Dakota,44.6774,-93.2520,72480
Dover,NH,Strafford,43.1887,-70.8845,72476
Lebanon,PA,Lebanon,40.3412,-76.4228,72475
Rocklin,CA,Placer,38.8075,-121.2489,72340
Framingham,MA,Middlesex,42.3085,-71.4368,72013
Wesley Chapel,FL,Pasco,28.2106,-82.3238,71965
Noblesville,IN,Hamilton,40.0355,-86.0042,71940
Tamarac,FL,Broward,26.2056,-80.2539,71887
Centreville,VA,Fairfax,38.8390,-77.4389,71885
Poinciana,FL,Polk,28.1217,-81.4821,71665
Fairbanks,AK,Fairbanks North Star,64.8353,-147.6533,71555
Lake Elsinore,CA,Riverside,33.6847,-117.3344,71516
Camden,NJ,Camden,39.9361,-75.1073,71471
Rogers,AR,Benton,36.3170,-94.1531,71411
Blaine,MN,Anoka,45.1696,-93.2077,71261
Wilmington,DE,New Castle,39.7415,-75.5416,71124
St. Charles,MO,St. Charles,38.7954,-90.5157,71048
Blacksburg,VA,Montgomery,37.2300,-80.4279,71014
Waukesha,WI,Waukesha,43.0087,-88.2464,70779
Casas Adobes,AZ,Pima,32.3423,-111.0113,70770
Baldwin Park,CA,Los Angeles,34.0829,-117.9722,70720
Cleveland,TN,Bradley,35.1817,-84.8707,70578
Dublin,CA,Alameda,37.7161,-121.8963,70542
Ankeny,IA,Polk,41.7288,-93.6031,70542
Maple Grove,MN,Hennepin,45.1089,-93.4626,70539
Bayonne,NJ,Hudson,40.6668,-74.1158,70468
North Richland Hills,TX,Tarrant,32.8604,-97.2180,70338
Eastvale,CA,Riverside,33.9617,-117.5803,70179
Guaynabo,PR,Guaynabo,18.3832,-66.1134,70087
Glens Falls,NY,Warren,43.3109,-73.6458,70005
Longview,WA,Cowlitz,46.1461,-122.9630,70004
Tulare,CA,Tulare,36.1995,-119.3400,69984
Conway,AR,Faulkner,35.0753,-92.4692,69918
West Des Moines,IA,Polk,41.5521,-93.7806,69893
Redondo Beach,CA,Los Angeles,33.8577,-118.3765,69814
Walnut Creek,CA,Contra Costa,37.9024,-122.0399,69790
Passaic,NJ,Passaic,40.8574,-74.1282,69651
Porterville,CA,Tulare,36.0643,-119.0338,69616
Maricopa,AZ,Pinal,33.0408,-112.0011,69554
Fajardo,PR,Fajardo,18.3331,-65.6589,69381
Spring Hill,TN,Maury,35.7437,-86.9116,69298
Gaithersburg,MD,Montgomery,39.1346,-77.2131,69225
El Paso de Robles,CA,San Luis Obispo,35.6394,-120.6560,69218
East Orange,NJ,Essex,40.7651,-74.2117,69183
Sumter,SC,Sumter,33.9392,-80.3930,68914
Grand Forks,ND,Grand Forks,47.9214,-97.0884,68853
Bristol,TN,Sullivan,36.5572,-82.2154,68737
Michigan City,IN,LaPorte,41.7092,-86.8690,68617
Gary,IN,Lake,41.5905,-87.3473,68604
Dubuque,IA,Dubuque,42.5002,-90.7070,68567
Schenectady,NY,Schenectady,42.8025,-73.9275,68521
Casper,WY,Natrona,42.8420,-106.3208,68438
Hanford,CA,Kings,36.3274,-119.6549,68276
Shawnee,KS,Johnson,39.0158,-94.8076,68175
South Hill,WA,Pierce,47.1198,-122.2853,68161
Eagan,MN,Dakota,44.8170,-93.1638,68158
Union City,CA,Alameda,37.6032,-122.0181,68141
Weston,FL,Broward,26.1006,-80.4054,67952
Kankakee,IL,Kankakee,41.1020,-87.8643,67925
Leander,TX,Williamson,30.5728,-97.8618,67880
Hammond,LA,Tangipahoa,30.5061,-90.4563,67874
Corvallis,OR,Benton,44.5698,-123.2779,67769
Apex,NC,Wake,35.7237,-78.8743,67765
Yorba Linda,CA,Orange,33.8890,-117.7714,67407
Bethesda,MD,Montgomery,38.9866,-77.1188,67403
Haverhill,MA,Essex,42.7838,-71.0871,67387
Palo Alto,CA,Santa Clara,37.3905,-122.1468,67231
Rockville,MD,Montgomery,39.0834,-77.1553,67218
Spring,TX,Harris,30.0613,-95.3830,67103
Delray Beach,FL,Palm Beach,26.4550,-80.0905,66940
Watsonville,CA,Santa Cruz,36.9206,-121.7708,66842
Mount Vernon,WA,Skagit,48.4203,-122.3115,66704
Palatine,IL,Cook,42.1180,-88.0430,66548
Victoria,TX,Victoria,28.8287,-96.9849,66523
Skokie,IL,Cook,42.0360,-87.7400,66427
Morristown,TN,Hamblen,36.2043,-83.3001,66407
Sammamish,WA,King,47.6017,-122.0416,66375
Union City,NJ,Hudson,40.7675,-74.0323,66375
Queen Creek,AZ,Maricopa,33.2454,-111.6173,66369
Alpharetta,GA,Fulton,34.0704,-84.2738,66355
Lima,OH,Allen,40.7410,-84.1120,66286
Novi,MI,Oakland,42.4786,-83.4893,66224
Great Falls,MT,Cascade,47.5022,-111.2996,66175
Ames,IA,Story,42.0256,-93.6217,66112
Juana Díaz,PR,Juana Díaz,18.0532,-66.5044,66102
Malden,MA,Middlesex,42.4305,-71.0576,65509
Dundalk,MD,Baltimore,39.2704,-76.4942,65441
Albany,OR,Linn,44.6272,-123.0965,65410
Castro Valley,CA,Alameda,37.7088,-122.0626,65389
Dalton,GA,Whitfield,34.7690,-84.9720,65317
Lynwood,CA,Los Angeles,33.9240,-118.2016,65291
Pflugerville,TX,Travis,30.4515,-97.6018,65162
Sebring,FL,Highlands,27.4770,-81.4530,65138
Kenner,LA,Jefferson,30.0109,-90.2549,65113
Port Charlotte,FL,Charlotte,26.9918,-82.1140,64971
Waltham,MA,Middlesex,42.3889,-71.2423,64723
Commerce City,CO,Adams,39.8641,-104.8430,64640
Brentwood,CA,Contra Costa,37.9356,-121.7190,64609
North Little Rock,AR,Pulaski,34.7807,-92.2371,64504
South San Francisco,CA,San Mateo,37.6538,-122.4196,64487
Bellevue,NE,Sarpy,41.1485,-95.9390,64355
Burnsville,MN,Dakota,44.7648,-93.2793,64295
Greenwood,IN,Johnson,39.6019,-86.1073,64237
Rowlett,TX,Dallas,32.9155,-96.5489,64139
Laguna Niguel,CA,Orange,33.5275,-117.7050,64023
Bozeman,MT,Gallatin,45.6833,-111.0558,63917
Port Orange,FL,Volusia,29.1085,-81.0137,63818
Reston,VA,Fairfax,38.9497,-77.3461,63542
San Clemente,CA,Orange,33.4499,-117.6102,63510
Caldwell,ID,Canyon,43.6453,-116.6594,63465
Coon Rapids,MN,Anoka,45.1755,-93.3094,63348
Millcreek,UT,Salt Lake,40.6892,-111.8292,63342
Eden Prairie,MN,Hennepin,44.8488,-93.4595,63249
Parkersburg,WV,Wood,39.2623,-81.5420,63236
Hamilton,OH,Butler,39.3939,-84.5653,63124
Moore,OK,Cleveland,35.3293,-97.4757,63045
Lakewood,WA,Pierce,47.1628,-122.5299,63034
Bay City,MI,Bay,43.5902,-83.8887,62979
Bossier City,LA,Bossier,32.5224,-93.6668,62832
Council Bluffs,IA,Pottawattamie,41.2369,-95.8516,62564
Huntersville,NC,Mecklenburg,35.4060,-80.8716,62458
Taylor,MI,Wayne,42.2260,-83.2688,62405
Hendersonville,TN,Sumner,36.3063,-86.5997,62390
Sanford,FL,Seminole,28.7891,-81.2757,62292
La Habra,CA,Orange,33.9282,-117.9515,62233
Horizon West,FL,Orange,28.4417,-81.6146,62152
Dearborn Heights,MI,Wayne,42.3164,-83.2769,62099
St. Cloud,FL,Osceola,28.2363,-81.2779,61963
Pontiac,MI,Oakland,42.6493,-83.2878,61914
Richland,WA,Benton,46.2824,-119.2939,61912
Marietta,GA,Cobb,33.9533,-84.5422,61773
Florence-Graham,CA,Los Angeles,33.9682,-118.2447,61723
Springfield,OR,Lane,44.0538,-122.9811,61642
Encinitas,CA,San Diego,33.0492,-117.2610,61585
Wellington,FL,Palm Beach,26.6461,-80.2699,61497
Palm Harbor,FL,Pinellas,28.0847,-82.7481,61454
Montebello,CA,Los Angeles,34.0155,-118.1108,61376
Woodland,CA,Yolo,38.6712,-121.7500,61256
Bristol,CT,Naugatuck Valley,41.6812,-72.9407,61129
Jupiter,FL,Palm Beach,26.9200,-80.1128,61097
La Mesa,CA,San Diego,32.7703,-117.0204,60835
Pico Rivera,CA,Los Angeles,33.9901,-118.0888,60821
San Rafael,CA,Marin,37.9905,-122.5221,60604
Meriden,CT,South Central Connecticut,41.5369,-72.7946,60418
Euless,TX,Tarrant,32.8508,-97.0800,60373
Parker,CO,Douglas,39.5084,-104.7753,60115
Revere,MA,Suffolk,42.4189,-71.0040,59933
Stonecrest,GA,DeKalb,33.6842,-84.1372,59917
Chapel Hill,NC,Orange,35.9271,-79.0391,59889
White Plains,NY,Westchester,41.0220,-73.7547,59818
Gardena,CA,Los Angeles,33.8943,-118.3072,59765
Palm Beach Gardens,FL,Palm Beach,26.8466,-80.1679,59751
Taunton,MA,Bristol,41.9036,-71.0943,59719
Monterey Park,CA,Los Angeles,34.0497,-118.1326,59639
West Allis,WI,Milwaukee,43.0068,-88.0296,59588
Santee,CA,San Diego,32.8554,-116.9851,59485
North Miami,FL,Miami-Dade,25.9008,-80.1686,59429
Blue Springs,MO,Jackson,39.0124,-94.2721,59416
Des Plaines,IL,Cook,42.0345,-87.9008,59408
Kokomo,IN,Howard,40.4640,-86.1277,59375
Petaluma,CA,Sonoma,38.2423,-122.6266,59321
Shoreline,WA,King,47.7564,-122.3426,59280
Medford,MA,Middlesex,42.4234,-71.1087,59062
Taylorsville,UT,Salt Lake,40.6569,-111.9493,59010
Wylie,TX,Collin,33.0362,-96.5161,58991
Cupertino,CA,Santa Clara,37.3168,-122.0466,58886
The Hammocks,FL,Miami-Dade,25.6700,-80.4482,58548
Margate,FL,Broward,26.2466,-80.2119,58418
Carson City,NV,Carson City,39.1511,-119.7476,58364
Hoboken,NJ,Hudson,40.7452,-74.0281,58340
Madison,AL,Madison,34.7114,-86.7626,58335
St. Clair Shores,MI,Macomb,42.4925,-82.8961,58287
St. Peters,MO,St. Charles,38.7825,-90.6061,58200
Midwest City,OK,Oklahoma,35.4630,-97.3710,58170
Severn,MD,Anne Arundel,39.1355,-76.6956,58041
Lake Havasu City,AZ,Mohave,34.5006,-114.3113,58037
Lenexa,KS,Johnson,38.9609,-94.8018,57986
Orland Park,IL,Cook,41.6075,-87.8619,57961
Royal Oak,MI,Oakland,42.5084,-83.1539,57880
Bowie,MD,Prince George's,38.9549,-76.7406,57771
Decatur,AL,Morgan,34.5731,-86.9905,57760
Bel Air South,MD,Harford,39.5022,-76.3113,57702
Towson,MD,Baltimore,39.3944,-76.6190,57683
Casa Grande,AZ,Pinal,32.9069,-111.7624,57590
Coconut Creek,FL,Broward,26.2803,-80.1842,57587
Kettering,OH,Montgomery,39.6956,-84.1494,57442
Herriman,UT,Salt Lake,40.4899,-112.0170,57336
Brookhaven,GA,DeKalb,33.8743,-84.3314,57224
Oak Lawn,IL,Cook,41.7139,-87.7528,57098
Lacey,WA,Thurston,47.0462,-122.7933,57088
Bartlett,TN,Shelby,35.2337,-89.8195,56998
Highland,CA,San Bernardino,34.1113,-117.1650,56690
Kannapolis,NC,Cabarrus,35.4764,-80.6408,56470
Fountainebleau,FL,Miami-Dade,25.7723,-80.3460,56453
Fountain Valley,CA,Orange,33.7105,-117.9514,56358
Bentonville,AR,Benton,36.3547,-94.2305,56326
Bradenton,FL,Manatee,27.4901,-82.5757,56289
Smyrna,GA,Cobb,33.8633,-84.5168,56285
Sarasota,FL,Sarasota,27.3387,-82.5432,56218
Apopka,FL,Orange,28.7015,-81.5316,56202
National City,CA,San Diego,32.6654,-117.0983,55960
DeSoto,TX,Dallas,32.5992,-96.8633,55896
Berwyn,IL,Cook,41.8433,-87.7909,55888
New Brunswick,NJ,Middlesex,40.4870,-74.4450,55744
Apple Valley,MN,Dakota,44.7457,-93.2004,55696
Mount Prospect,IL,Cook,42.0641,-87.9375,55648
Arcadia,CA,Los Angeles,34.1342,-118.0373,55550
Southaven,MS,DeSoto,34.9514,-89.9786,55531
Tigard,OR,Washington,45.4237,-122.7845,55395
Perth Amboy,NJ,Middlesex,40.5202,-74.2724,55278
Chicopee,MA,Hampden,42.1764,-72.5719,55213
South Whittier,CA,Los Angeles,33.9336,-118.0312,55201
West Haven,CT,South Central Connecticut,41.2739,-72.9672,55147
Smyrna,TN,Rutherford,35.9687,-86.5264,55066
Tinley Park,IL,Cook,41.5670,-87.8049,55007
Hacienda Heights,CA,Los Angeles,33.9970,-117.9727,54956
Beaumont,CA,Riverside,33.9076,-116.9766,54817
San Jacinto,CA,Riverside,33.7970,-116.9916,54756
Plainfield,NJ,Union,40.6154,-74.4157,54515
West Sacramento,CA,Yolo,38.5557,-121.5505,54496
Marana,AZ,Pima,32.4355,-111.1558,54487
Yucaipa,CA,San Bernardino,34.0336,-117.0429,54348
Peabody,MA,Essex,42.5335,-70.9725,54180
Rocky Mount,NC,Nash,35.9685,-77.8040,54175
Texas City,TX,Galveston,29.4154,-94.9682,54159
Kentwood,MI,Kent,42.8852,-85.5926,54114
Manhattan,KS,Riley,39.1886,-96.6048,53951
Colton,CA,San Bernardino,34.0538,-117.3255,53798
Aspen Hill,MD,Montgomery,39.0927,-77.0826,53752
Diamond Bar,CA,Los Angeles,33.9992,-117.8161,53750
Huntington Park,CA,Los Angeles,33.9800,-118.2167,53658
Wheaton,IL,DuPage,41.8561,-88.1085,53453
Pinellas Park,FL,Pinellas,27.8589,-82.7078,53423
Aloha,OR,Washington,45.4920,-122.8725,53362
Oak Park,IL,Cook,41.8872,-87.7899,53315
Minnetonka,MN,Hennepin,44.9322,-93.4598,53256
Twin Falls,ID,Twin Falls,42.5645,-114.4613,53219
Edina,MN,Hennepin,44.8914,-93.3602,53125
Westchester,FL,Miami-Dade,25.7471,-80.3523,53082
Methuen Town,MA,Essex,42.7340,-71.1889,53043
Normal,IL,McLean,40.5217,-88.9884,52908
Elyria,OH,Lorain,41.3760,-82.1060,52833
Grand Island,NE,Hall,40.9218,-98.3586,52761
Novato,CA,Marin,38.0920,-122.5575,52689
Paramount,CA,Los Angeles,33.8977,-118.1651,52546
Kyle,TX,Hays,29.9932,-97.8852,52439
Placentia,CA,Orange,33.8807,-117.8553,52384
Wheaton,MD,Montgomery,39.0492,-77.0573,52172
Kendale Lakes,FL,Miami-Dade,25.7081,-80.4078,52141
Cathedral City,CA,Riverside,33.8362,-116.4642,52047
Florissant,MO,St. Louis,38.7996,-90.3269,51915
Catalina Foothills,AZ,Pima,32.3046,-110.8838,51756
West New York,NJ,Hudson,40.7857,-74.0094,51683
Lincoln,CA,Placer,38.8774,-121.2937,51629
Dunwoody,GA,DeKalb,33.9418,-84.3122,51563
Levittown,NY,Nassau,40.7241,-73.5125,51557
Palm Desert,CA,Riverside,33.7378,-116.3695,51551
Mooresville,NC,Iredell,35.5847,-80.8266,51447
Little Elm,TX,Denton,33.1858,-96.9295,51426
Glendora,CA,Los Angeles,34.1449,-117.8467,51350
Burien,WA,King,47.4762,-122.3394,51331
Aliso Viejo,CA,Orange,33.5792,-117.7289,51320
Summerville,SC,Dorchester,33.0016,-80.1799,51262
Collierville,TN,Shelby,35.0470,-89.6987,51212
Tamiami,FL,Miami-Dade,25.7556,-80.4016,51201
Wake Forest,NC,Wake,35.9632,-78.5140,51199
Hoffman Estates,IL,Cook,42.0640,-88.1468,51186
Westfield,IN,Hamilton,40.0341,-86.1529,51109
Columbus,IN,Bartholomew,39.2093,-85.9183,51104
Troy,NY,Rensselaer,42.7354,-73.6751,51054
Country Club,FL,Miami-Dade,25.9407,-80.3102,51000
Burleson,TX,Johnson,32.5170,-97.3344,50981
East Honolulu,HI,Honolulu,21.2975,-157.7211,50961
Levittown,PA,Bucks,40.1533,-74.8531,50930
Mishawaka,IN,St. Joseph,41.6742,-86.1666,50907
Grapevine,TX,Tarrant,32.9343,-97.0742,50875
Cuyahoga Falls,OH,Summit,41.1641,-81.5207,50864
Delano,CA,Kern,35.7662,-119.2635,50835
Enid,OK,Garfield,36.4063,-97.8700,50821
Milford city ,CT,South Central Connecticut,41.2255,-73.0625,50749
El Dorado Hills,CA,El Dorado,38.6750,-121.0490,50553
Rosemead,CA,Los Angeles,34.0689,-118.0823,50340
McLean,VA,Fairfax,38.9436,-77.1943,50232
Lakewood,OH,Cuyahoga,41.4822,-81.8008,50229
Jeffersonville,IN,Clark,38.3376,-85.7026,50176
Draper,UT,Salt Lake,40.4957,-111.8605,50159
Covina,CA,Los Angeles,34.0903,-117.8818,50143
Murray,UT,Salt Lake,40.6498,-111.8874,49904
Downers Grove,IL,DuPage,41.7949,-88.0172,49867
Rockwall,TX,Rockwall,32.9169,-96.4374,49605
Chesterfield,MO,St. Louis,38.6589,-90.5803,49591
St. Louis Park,MN,Hennepin,44.9488,-93.3649,49541
Florin,CA,Sacramento,38.4832,-121.4043,49536
Cypress,CA,Orange,33.8171,-118.0386,49531
Eagle Mountain,UT,Utah,40.3137,-112.0114,49514
